"Hero1","H1name","Hero2","H2name","wins","losses","num_of_picks","win_percentage","pickpermedian"
16,"Sand King",75,"Silencer",85,70,155,0.548387096774194,1.98717948717949
16,"Sand King",76,"Outworld Devourer",24,22,46,0.521739130434783,0.58974358974359
16,"Sand King",77,"Lycan",9,5,14,0.642857142857143,0.179487179487179
16,"Sand King",78,"Brewmaster",11,11,22,0.5,0.282051282051282
16,"Sand King",79,"Shadow Demon",9,10,19,0.473684210526316,0.243589743589744
16,"Sand King",80,"Lone Druid",8,15,23,0.347826086956522,0.294871794871795
16,"Sand King",81,"Chaos Knight",26,26,52,0.5,0.666666666666667
16,"Sand King",82,"Meepo",22,10,32,0.6875,0.41025641025641
16,"Sand King",83,"Treant Protector",15,15,30,0.5,0.384615384615385
16,"Sand King",84,"Ogre Magi",26,42,68,0.382352941176471,0.871794871794872
16,"Sand King",85,"Undying",51,39,90,0.566666666666667,1.15384615384615
16,"Sand King",86,"Rubick",59,95,154,0.383116883116883,1.97435897435897
16,"Sand King",87,"Disruptor",44,39,83,0.530120481927711,1.06410256410256
16,"Sand King",88,"Nyx Assassin",25,26,51,0.490196078431373,0.653846153846154
16,"Sand King",89,"Naga Siren",13,17,30,0.433333333333333,0.384615384615385
16,"Sand King",90,"Keeper of the Light",19,22,41,0.463414634146341,0.525641025641026
16,"Sand King",91,"Io",9,13,22,0.409090909090909,0.282051282051282
16,"Sand King",92,"Visage",6,6,12,0.5,0.153846153846154
16,"Sand King",93,"Slark",80,102,182,0.43956043956044,2.33333333333333
16,"Sand King",94,"Medusa",40,37,77,0.519480519480519,0.987179487179487
16,"Sand King",95,"Troll Warlord",21,27,48,0.4375,0.615384615384615
16,"Sand King",96,"Centaur Warrunner",17,19,36,0.472222222222222,0.461538461538462
16,"Sand King",97,"Magnus",38,44,82,0.463414634146341,1.05128205128205
16,"Sand King",98,"Timbersaw",46,47,93,0.494623655913978,1.19230769230769
16,"Sand King",99,"Bristleback",35,56,91,0.384615384615385,1.16666666666667
16,"Sand King",100,"Tusk",78,103,181,0.430939226519337,2.32051282051282
16,"Sand King",101,"Skywrath Mage",14,44,58,0.241379310344828,0.743589743589744
16,"Sand King",102,"Abaddon",38,33,71,0.535211267605634,0.91025641025641
16,"Sand King",103,"Elder Titan",9,9,18,0.5,0.230769230769231
16,"Sand King",104,"Legion Commander",83,87,170,0.488235294117647,2.17948717948718
16,"Sand King",105,"Techies",6,7,13,0.461538461538462,0.166666666666667
16,"Sand King",106,"Ember Spirit",73,105,178,0.410112359550562,2.28205128205128
16,"Sand King",107,"Earth Spirit",27,32,59,0.457627118644068,0.756410256410256
16,"Sand King",109,"Terrorblade",15,19,34,0.441176470588235,0.435897435897436
16,"Sand King",110,"Phoenix",27,31,58,0.46551724137931,0.743589743589744
16,"Sand King",111,"Oracle",7,12,19,0.368421052631579,0.243589743589744
16,"Sand King",112,"Winter Wyvern",56,69,125,0.448,1.6025641025641
17,"Storm Spirit",18,"Sven",38,29,67,0.567164179104478,0.858974358974359
17,"Storm Spirit",19,"Tiny",26,53,79,0.329113924050633,1.01282051282051
17,"Storm Spirit",20,"Vengeful Spirit",32,40,72,0.444444444444444,0.923076923076923
17,"Storm Spirit",21,"Windranger",110,147,257,0.428015564202335,3.29487179487179
17,"Storm Spirit",22,"Zeus",31,24,55,0.563636363636364,0.705128205128205
17,"Storm Spirit",23,"Kunkka",14,26,40,0.35,0.512820512820513
17,"Storm Spirit",25,"Lina",36,82,118,0.305084745762712,1.51282051282051
17,"Storm Spirit",26,"Lion",52,81,133,0.390977443609023,1.70512820512821
17,"Storm Spirit",27,"Shadow Shaman",29,27,56,0.517857142857143,0.717948717948718
17,"Storm Spirit",28,"Slardar",94,98,192,0.489583333333333,2.46153846153846
17,"Storm Spirit",29,"Tidehunter",20,31,51,0.392156862745098,0.653846153846154
17,"Storm Spirit",30,"Witch Doctor",57,82,139,0.410071942446043,1.78205128205128
17,"Storm Spirit",31,"Lich",42,38,80,0.525,1.02564102564103
17,"Storm Spirit",32,"Riki",47,42,89,0.528089887640449,1.14102564102564
17,"Storm Spirit",33,"Enigma",14,29,43,0.325581395348837,0.551282051282051
17,"Storm Spirit",34,"Tinker",4,10,14,0.285714285714286,0.179487179487179
17,"Storm Spirit",35,"Sniper",20,47,67,0.298507462686567,0.858974358974359
17,"Storm Spirit",36,"Necrophos",55,60,115,0.478260869565217,1.47435897435897
17,"Storm Spirit",37,"Warlock",20,15,35,0.571428571428571,0.448717948717949
17,"Storm Spirit",38,"Beastmaster",6,13,19,0.315789473684211,0.243589743589744
17,"Storm Spirit",39,"Queen of Pain",21,39,60,0.35,0.769230769230769
17,"Storm Spirit",40,"Venomancer",20,41,61,0.327868852459016,0.782051282051282
17,"Storm Spirit",41,"Faceless Void",25,32,57,0.43859649122807,0.730769230769231
17,"Storm Spirit",42,"Wraith King",52,59,111,0.468468468468468,1.42307692307692
17,"Storm Spirit",43,"Death Prophet",8,7,15,0.533333333333333,0.192307692307692
17,"Storm Spirit",44,"Phantom Assassin",52,104,156,0.333333333333333,2
17,"Storm Spirit",45,"Pugna",11,10,21,0.523809523809524,0.269230769230769
17,"Storm Spirit",46,"Templar Assassin",14,23,37,0.378378378378378,0.474358974358974
17,"Storm Spirit",47,"Viper",13,23,36,0.361111111111111,0.461538461538462
17,"Storm Spirit",48,"Luna",15,24,39,0.384615384615385,0.5
17,"Storm Spirit",49,"Dragon Knight",6,18,24,0.25,0.307692307692308
17,"Storm Spirit",50,"Dazzle",68,72,140,0.485714285714286,1.79487179487179
17,"Storm Spirit",51,"Clockwerk",40,38,78,0.512820512820513,1
17,"Storm Spirit",52,"Leshrac",10,8,18,0.555555555555556,0.230769230769231
17,"Storm Spirit",53,"Nature's Prophet",17,53,70,0.242857142857143,0.897435897435897
17,"Storm Spirit",54,"Lifestealer",28,42,70,0.4,0.897435897435897
17,"Storm Spirit",55,"Dark Seer",30,30,60,0.5,0.769230769230769
17,"Storm Spirit",56,"Clinkz",17,31,48,0.354166666666667,0.615384615384615
17,"Storm Spirit",57,"Omniknight",52,53,105,0.495238095238095,1.34615384615385
17,"Storm Spirit",58,"Enchantress",7,12,19,0.368421052631579,0.243589743589744
17,"Storm Spirit",59,"Huskar",25,42,67,0.373134328358209,0.858974358974359
17,"Storm Spirit",60,"Night Stalker",15,34,49,0.306122448979592,0.628205128205128
17,"Storm Spirit",61,"Broodmother",16,24,40,0.4,0.512820512820513
17,"Storm Spirit",62,"Bounty Hunter",62,64,126,0.492063492063492,1.61538461538462
17,"Storm Spirit",63,"Weaver",19,37,56,0.339285714285714,0.717948717948718
17,"Storm Spirit",64,"Jakiro",25,23,48,0.520833333333333,0.615384615384615
17,"Storm Spirit",65,"Batrider",6,11,17,0.352941176470588,0.217948717948718
17,"Storm Spirit",66,"Chen",11,11,22,0.5,0.282051282051282
17,"Storm Spirit",67,"Spectre",60,61,121,0.495867768595041,1.55128205128205
17,"Storm Spirit",68,"Ancient Apparition",53,58,111,0.477477477477477,1.42307692307692
17,"Storm Spirit",69,"Doom",57,91,148,0.385135135135135,1.8974358974359
17,"Storm Spirit",70,"Ursa",57,48,105,0.542857142857143,1.34615384615385
17,"Storm Spirit",71,"Spirit Breaker",64,76,140,0.457142857142857,1.79487179487179
17,"Storm Spirit",72,"Gyrocopter",41,56,97,0.422680412371134,1.24358974358974
17,"Storm Spirit",73,"Alchemist",40,62,102,0.392156862745098,1.30769230769231
17,"Storm Spirit",74,"Invoker",47,50,97,0.484536082474227,1.24358974358974
17,"Storm Spirit",75,"Silencer",69,88,157,0.439490445859873,2.01282051282051
17,"Storm Spirit",76,"Outworld Devourer",2,13,15,0.133333333333333,0.192307692307692
17,"Storm Spirit",77,"Lycan",8,18,26,0.307692307692308,0.333333333333333
17,"Storm Spirit",78,"Brewmaster",8,13,21,0.380952380952381,0.269230769230769
17,"Storm Spirit",79,"Shadow Demon",8,19,27,0.296296296296296,0.346153846153846
17,"Storm Spirit",80,"Lone Druid",8,6,14,0.571428571428571,0.179487179487179
17,"Storm Spirit",81,"Chaos Knight",21,29,50,0.42,0.641025641025641
17,"Storm Spirit",82,"Meepo",7,13,20,0.35,0.256410256410256
17,"Storm Spirit",83,"Treant Protector",7,20,27,0.259259259259259,0.346153846153846
17,"Storm Spirit",84,"Ogre Magi",38,47,85,0.447058823529412,1.08974358974359
17,"Storm Spirit",85,"Undying",52,43,95,0.547368421052632,1.21794871794872
17,"Storm Spirit",86,"Rubick",42,101,143,0.293706293706294,1.83333333333333
17,"Storm Spirit",87,"Disruptor",33,48,81,0.407407407407407,1.03846153846154
17,"Storm Spirit",88,"Nyx Assassin",17,28,45,0.377777777777778,0.576923076923077
17,"Storm Spirit",89,"Naga Siren",3,14,17,0.176470588235294,0.217948717948718
17,"Storm Spirit",90,"Keeper of the Light",23,25,48,0.479166666666667,0.615384615384615
17,"Storm Spirit",91,"Io",6,34,40,0.15,0.512820512820513
17,"Storm Spirit",92,"Visage",3,5,8,0.375,0.102564102564103
17,"Storm Spirit",93,"Slark",68,78,146,0.465753424657534,1.87179487179487
17,"Storm Spirit",94,"Medusa",27,20,47,0.574468085106383,0.602564102564103
17,"Storm Spirit",95,"Troll Warlord",17,22,39,0.435897435897436,0.5
17,"Storm Spirit",96,"Centaur Warrunner",16,21,37,0.432432432432432,0.474358974358974
17,"Storm Spirit",97,"Magnus",15,23,38,0.394736842105263,0.487179487179487
17,"Storm Spirit",98,"Timbersaw",24,38,62,0.387096774193548,0.794871794871795
17,"Storm Spirit",99,"Bristleback",38,49,87,0.436781609195402,1.11538461538462
17,"Storm Spirit",100,"Tusk",68,97,165,0.412121212121212,2.11538461538462
17,"Storm Spirit",101,"Skywrath Mage",16,29,45,0.355555555555556,0.576923076923077
17,"Storm Spirit",102,"Abaddon",25,35,60,0.416666666666667,0.769230769230769
17,"Storm Spirit",103,"Elder Titan",4,6,10,0.4,0.128205128205128
17,"Storm Spirit",104,"Legion Commander",76,130,206,0.368932038834951,2.64102564102564
17,"Storm Spirit",105,"Techies",9,18,27,0.333333333333333,0.346153846153846
17,"Storm Spirit",106,"Ember Spirit",17,41,58,0.293103448275862,0.743589743589744
17,"Storm Spirit",107,"Earth Spirit",18,27,45,0.4,0.576923076923077
17,"Storm Spirit",109,"Terrorblade",10,14,24,0.416666666666667,0.307692307692308
17,"Storm Spirit",110,"Phoenix",18,23,41,0.439024390243902,0.525641025641026
17,"Storm Spirit",111,"Oracle",3,9,12,0.25,0.153846153846154
17,"Storm Spirit",112,"Winter Wyvern",39,80,119,0.327731092436975,1.52564102564103
